"ef_regulation","ef_trade","ef_money","ef_legal","ef_government","pf_identity","pf_expression","pf_association","pf_religion","pf_movement","pf_ss","pf_rol","pf_ss_homicide","pf_ss_disappearances_disap","pf_ss_disappearances_violent","pf_ss_disappearances_organized","pf_ss_disappearances_fatalities","pf_ss_disappearances_injuries"
8.225900955,8.439080331,9.843565028,7.849331943,5.664386473,9.25,9.25,10,7.585555556,10,9.832564275,7.716556989,9.519035733,10,10,10,9.954265201,9.939020268
8.827599714,7.653328354,9.84787425,7.396209007,6.426333682,9.25,9.241503522,10,8.854074074,10,9.101098169,6.949911658,7.858669962,10,9.879304614,7.5,9.929852254,9.913965853
6.815292504,7.793198184,8.971845842,5.362794124,6.839554695,10,9.357142857,7.5,8.47962963,10,8.408217822,6.641640406,6.922291817,10,10,10,9.903213486,9.941928092
2.483540144,3.281311445,1.942101065,2.00291539,4.68978402,7.5,5.109508378,6.5,6.884814815,8.333333333,6.294475638,2.060257402,0,10,10,5,9.904967594,9.512166983
6.701358455,6.27620744,6.46894336,5.060821486,7.607352941,9.25,5.843436781,1.5,5.895925926,3.333333333,8.630880895,4.91207109,9.392642685,5,10,10,10,10
5.227397138,6.683847134,9.044078043,3.133065018,7.633775461,0,3.083333333,4.35900554352026,6.58706167006649,0,3.986708427,2.623957377,7.336599062,0,0,0,0,0.284297761
6.412301094,6.97224652,8.262900908,5.333995633,6.064705882,4.166666667,6.765986103,7.38305193785792,7.332777778,5,8.282496424,4.115583727,7.880822606,10,10,7.5,10,10
6.547778391,5.56135516,8.298249478,3.750569595,6.146323529,3.333333333,6.65,2.5,6.427777778,5,7.610858901,3.507598954,7.332576702,5,10,5,10,10
7.035654872,8.112451744,9.585625237,5.003488819,7.923799103,6.25,8.642857143,10,9.235185185,6.666666667,8.865642363,5.164786073,9.096927089,10,10,10,10,10
5.264769527,4.008431962,6.852789873,4.551817203,3.48222343,0.833333333,7.416666667,5,5.322592593,5,8.017162957,3.895039415,9.456253595,10,9.080379697,5,9.824436124,9.904693896
6.065583361,5.143997963,6.88546476,2.960263718,6.155508356,7.5,6.547619048,4,8.757037037,5,8.297864524,3.512106161,8.060260239,5,10,7.5,10,10
5.549339485,3.730787481,6.455330731,3.81636162,5.333556135,10,8.619047619,7.5,7.888888889,10,8.962107772,5.535099829,7.386323317,10,10,7.5,10,10
7.364916892,8.242619487,9.481225478,5.777803721,7.070956595,8,7.154761905,6.5,6.37037037,6.666666667,8.930382953,4.679989714,8.97152848,10,10,7.5,10,9.931435232
8.45647826,7.60074244,9.36013851,7.994810648,6.59344285,9.25,9.357142857,10,9.140740741,10,9.865921211,7.893906437,9.603353945,10,10,10,9.972048438,10
7.388044299,8.12194709,9.616600404,8.015541357,5.073794924,10,9.297619048,10,8.233333333,10,9.929328543,8.577467629,9.78798563,10,10,10,10,10
6.977047604,7.103099424,7.307812065,5.321383003,5.190154896,6.25,2.863230245,3,5.689259259,5,8.826463112,4.262049381,9.143499301,10,7.512783515,7.5,10,10
8.169124596,6.716868335,6.779305572,6.80080997,8.302037629,10,8.958333333,7.76383096616053,7.802777778,10,5,6.631374697,0,10,10,5.9585071018267,10,10
8.234171275,7.425336752,9.182060969,5.265601604,6.767397932,3.333333333,4.130952381,5,7.761111111,6.666666667,7.746455847,5.972326253,9.790481421,10,10,2.5,8.78509998,6.792663948
6.728536093,5.990862276,7.02942331,3.01713395,8.862029942,1.25,6.531109157,7,6.557777778,5,7.542737251,3.090543409,8.998764808,5,10,5,9.84284619,9.137721861
6.529691271,7.089900747,6.728208739,5.756723061,6.404000192,5,9.1875,7.69725969099629,8.819444444,10,7.818568207,6.965364492,5.637136413,10,10,7.5,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
8.098134701,8.26008994,9.664241683,7.254599508,3.854074508,9.25,9.761904762,10,8.305555556,10,9.740135637,8.075732926,9.220406912,10,10,10,10,10
7.900214073,7.081756771,6.895477214,5.148883909,7.000462052,7.5,8.770833333,8.84218552016418,9.111111111,10,6.666666667,4.02069731,0,10,10,5,10,10
6.676452396,5.924920312,6.934990574,3.580765453,5.797280424,10,8.952380952,9.5,9.877777778,6.666666667,8.031187091,4.296936351,7.526894608,10,10,7.5,10,10
7.630521367,6.267201458,7.028718621,6.859619903,7.786619694,3.75,7.25,4.98268318541449,7.605555556,5,8.796795981,6.051589941,9.390387942,10,10,7.5,10,10
4.950571175,6.847370246,8.727218031,3.581133884,6.168686889,10,8.535714286,6.5,8.625925926,10,8.443566798,3.499504426,7.49736706,10,10,7.5,10,10
7.312599848,7.777568764,8.462580284,4.23921142,5.335100673,9.25,8.702380952,9.5,8.781481481,6.666666667,9.01885084,5.834004367,9.355196508,10,10,7.5,9.622921935,9.717191451
7.879407652,7.721952656,9.084882842,6.164800355,5.898361116,4.25,7.8125,6.68827980436623,9.258333333,8.333333333,7.161570546,5.171875449,3.984711638,10,10,10,10,10
4.297102904,6.9012205,7.965807686,4.45130018,5.15247595,7.5,8.040351008,6.5,7.717037037,10,6.110787427,4.803456119,0,10,10,10,9.995144738,10
8.140440228,6.987873018,8.505126304,5.239122575,5,1.666666667,4.55952381,1,0,7.5,6.600939245,5.945048605,9.802817735,10,10,4.21359701502149,10,10
7.583775783,8.133586308,9.355065492,4.883130213,7.019716166,9.25,8.857142857,9.5,7.352222222,10,9.760358771,5.209517109,9.281076312,10,10,10,10,10
7.416259395,6.611367436,6.959041731,3.597581138,5.5625,10,7.738095238,7.5,8.161481481,8.333333333,8.370018747,4.40768034,9.85202056,10,10,7.5,9.889567582,9.900610824
6.259963671,6.104367318,7.778224417,3.09182541,6.117647059,5.833333333,1.944577628,1.5,7.314814815,1.666666667,6.232125436,3.428378316,8.192027469,5,5.653283683,0,2.809942934,5.725184253
7.157078443,7.310608753,9.295413111,4.354993664,7.886102261,8.333333333,7.94047619,7.5,8.72962963,10,9.587538771,2.669279254,9.262616312,10,10,7.5,10,10
6.279913398,4.96170465,7.096359376,3.257379298,7.369716215,5,7.03267618,5.5,8.10962963,3.333333333,5.829825663,3.091677133,8.330359523,0,0,2.5,0,5.962253994
8.501366871,7.873761603,9.582510675,7.850680117,5.754943662,9.25,9.511904762,10,8.85,10,9.775239148,7.700447121,9.327950054,10,10,10,10,9.988836954
6.716087317,7.048452973,8.358168847,6.07731726,5.132731875,10,8.9375,8.35432941138171,9.172222222,10,8.273639412,6.118723307,6.547278824,10,10,10,10,10
5.255901557,4.653956787,4.842252004,1.849276407,6.564141607,8.333333333,8,8.5,8.674074074,5,4.609898882,2.463762444,2.097049616,5,10,0,0,5.996568487
4.947747979,5.155202215,6.352455917,2.76778205,6.938387562,5,7.523809524,6.5,7.987037037,8.333333333,5.038055998,3.364258024,6.383879883,5,3.528160911,2.5,2.719181025,3.904098623
7.092824665,8.213421767,9.310170579,6.450117633,7.899381032,5,9.154761905,10,9.194444444,10,9.043604053,6.67672153,8.797478827,10,10,10,10,10
6.328628522,6.632616699,8.281163147,5.633083765,5.060334188,9.25,5.127521998,1.5,4.107777778,3.333333333,7.520505274,4.650841236,9.736583766,0,10,5,9.970099619,9.987893992
7.170419033,6.914973382,8.026137533,3.793774688,6.844612333,10,7.563757674,10,9.014814815,8.333333333,5.193220915,4.465114576,0,0,9.073857072,2.5,7.580969963,8.743486684
5.80104134,5.448274225,7.892834974,2.653119211,7.084661003,5,5.764091598,9.20445672567432,8.008888889,1.666666667,6.321863063,2.736762078,4.581444641,0,10,2.5,8.394504442,9.359551636
5.536996435,4.710024787,5.774533528,3.408225775,4.618671458,9.166666667,7.583333333,8.5,9.135185185,6.666666667,7.479228701,3.551855382,6.271019436,0,10,5,10,10
6.433113912,7.992057134,9.759381305,5.76898009,7.598125423,6.875,9.55952381,9.5,8.77037037,10,8.455304642,6.68397093,5.365913926,10,10,10,10,10
6.710914446,5.582966405,7.002306258,4.557106689,5.782209193,10,8.654761905,9.5,9.333333333,6.666666667,6.530030462,3.61714313,5.347790283,5,10,5,9.798053862,9.913451655
7.350503305,8.17801284,9.281726441,5.693974997,4.68388754,10,8.571428571,9,8.335185185,10,9.883538369,5.841496984,9.650615106,10,10,10,10,10
7.438795108,8.219853784,9.686253954,5.836172166,7.268393185,10,9.404761905,8.5,7.487037037,10,9.661065819,6.858831213,9.483197457,10,10,7.5,10,10
8.185955592,8.209430675,9.575450886,6.239871315,5.245091097,9.25,9.523809524,9.5,8.272222222,10,9.889347447,7.647066539,9.668042342,10,10,10,10,10
8.352165515,8.41569965,9.609380791,8.246872137,4.108414157,10,9.69047619,9.5,7.739259259,10,9.849195699,8.723093731,9.60623658,10,10,10,9.882701036,9.824051554
6.612166597,8.182444225,9.508289238,4.069636601,7.850075619,7.5,8.869047619,7.5,8.95,6.666666667,7.809106013,4.490078561,3.927318039,10,10,7.5,10,10
6.086201446,6.532037884,8.098291578,3.893149081,5.82576134,10,7.94047619,6.5,7.583333333,10,8.795361784,4.205823615,7.386085352,10,10,5,10,10
4.971758069,5.596087033,8.779927322,3.479657954,6.034483575,0,6.494867192,3.5,4.107407407,1.666666667,5.591121401,3.510390695,8.994684823,0,7.334134429,2.5,7.191954932,7.867307544
6.325231424,7.660097707,9.584824397,3.695250339,8.452581111,7.5,8.964285714,8,9.212962963,10,6.5,4.508987568,0,10,10,7.5,10,10
8.196134081,8.538518317,9.489331062,7.509630596,5.893282681,9.25,9.619047619,9.5,8.385185185,10,9.574248415,7.576379547,8.722745246,10,10,10,10,10
6.042669411,4.971753193,5.49106474,4.607092409,6.622004484,6.666666667,5.45219934,1.5,6.374074074,6.666666667,6.919794484,3.041632015,6.975355042,5,9.833121453,5,9.839796595,9.91389067
8.820926208,6.64619929,6.343769009,6.121082837,6.189942366,10,7.416666667,7.03993097739949,9.055555556,8.333333333,8.86562257,4.536762412,9.096867711,10,10,5.81321576997775,10,10
7.675031453,8.24015866,9.604256393,8.881498661,4.127550513,9.25,9.702380952,10,8.953703704,10,9.798124871,8.670918629,9.401674509,10,10,10,10,9.963500526
7.494228997,8.248059503,9.765807751,7.065324981,4.194322649,10,7.75,10,7.298518519,10,9.704106536,6.91161032,9.368883548,10,10,10,9.194485292,9.522695012
6.614898571,5.691934877,6.431658009,3.900636296,6.268492547,3.333333333,6.285714286,4,8.55,0,8.038732871,4.368388171,6.782865279,10,10,5,10,10
6.781820836,7.378835189,9.187328213,5.259634324,7.475759865,5,2.833333333,3.01498468301175,8.511111111,6.666666667,6.160643405,4.174368201,6.348596882,5,10,5,10,10
8.042172585,8.664168807,8.990327388,6.568152767,7.635342769,8,8.666666667,8.5,7.635555556,8.333333333,8.701384395,5.952242489,9.604153184,10,10,5,10,10
7.846373993,7.92058469,9.649703585,7.445366969,5.511018212,10,9.357142857,10,8.103703704,10,9.878752348,8.300566731,9.666127302,10,10,10,9.975516183,9.875132535
6.809536821,6.514389495,6.867122454,5.44184396,6.966753486,7.5,8.315412622,7.5,7.987037037,10,9.008827092,5.315316304,9.326481275,10,10,7.5,10,10
6.398029053,7.636024044,8.345815591,5.979854238,3.887538532,6.75,8.571428571,10,8.038888889,10,8.99605449,5.947156917,9.668384175,10,10,5,9.969195367,9.96303444
6.64878242,8.221844681,9.629630157,4.482661786,9.486573245,6.25,6.892857143,7.5,9.027777778,10,6.333333333,3.920832239,0,10,10,5,10,10
6.608530123,4.952528144,7.780836612,2.976011266,6.398039216,1.666666667,6.988095238,9,8.675925926,3.333333333,7.028251798,3.346386441,6.470167959,10,10,7.5,9.9724325,9.933838001
6.334990223,6.058577027,6.398823629,3.860624883,5.22745098,8.333333333,7,8.05612663167606,9.03,10,7.00446366,3.138332045,6.180057647,10,10,5,10,10
6.730537494,6.412824588,8.259076039,4.345251687,6.87254902,5,8.208333333,9.17843677249332,9.347222222,10,7.248257893,4.272232007,2.24477368,10,10,7.5,10,10
7.014802855,7.781865319,7.762247303,2.478433986,7.667458727,6.875,8.238095238,10,9.175925926,10,7.772491982,3.355847529,5.984142612,10,10,5,10,10
6.948777919,7.4193701,9.357845185,3.991802199,9.034558824,7.5,7.928571429,8.5,8.694444444,8.333333333,5.944444444,3.263532774,0,10,10,7.5,10,10
9.408802491,9.227087021,9.508448793,8.081274856,8.61566061,9.25,8.773809524,8,8.431481481,10,9.403960669,7.794569763,9.878548673,10,10,9.16256333339948,10,10
7.7229864,7.9088911,9.491677243,6.038421495,4.765497079,10,8.892857143,9,8.046296296,10,9.532159043,5.864154318,9.09647713,10,10,7.5,10,10
8.032681337,7.14833591,7.1704662,8.450045002,5.440940619,9.25,9.630952381,10,8.103703704,10,9.878877069,7.925369551,9.636631208,10,10,10,10,10
6.462361374,5.55879423,8.099949043,5.09835622,7.823854613,5.5,7.963887534,7,5.885185185,6.666666667,7.415244046,4.197374773,8.643753407,0,9.873954778,5,9.901455553,9.901149989
6.343163804,6.989431454,9.36163255,4.518732007,7.772704636,6.25,7.523809524,7,4.305555556,6.666666667,8.920480629,4.093585354,9.768982368,10,10,7.5,9.975467611,9.986829981
5.074784241,4.533740564,7.50601088742413,4.536952314,7.456834028,3,5.157980209,4,4.296296296,0,7.102750597,4.283833849,9.012384625,0,10,2.5,9.840390764,9.972278396
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
8.617663659,8.763022235,9.534898929,7.998138486,6.33416981,10,9.547619048,7.5,8.718518519,10,9.751065703,8.106677731,9.753197108,10,10,7.5,10,10
7.384474409,8.112342685,9.4922158,6.132119415,6.230323288,10,8.996194783,10,6.677407407,1.666666667,9.244018632,7.110583565,9.454402089,10,10,5,9.204464545,7.183804489
7.469066129,8.256774142,9.740915961,5.664803584,5.438315217,9.25,9.071428571,9.5,8.207407407,10,9.894689851,6.562639849,9.6847282,10,10,10,10,9.996706766
7.911118346,7.039514085,8.68481998,5.157474738,7.465032479,6.25,9.571428571,9.5,9.488888889,8.333333333,6.5,5.189786736,0,10,10,7.5,10,10
8.074624021,7.42936534,9.628885834,7.603896561,4.55953243,9.25,9.226190476,7.5,7.92037037,10,9.684402323,7.582453683,9.886540303,10,10,10,10,10
7.905342185,7.629934308,9.658207434,4.763858993,7.381609179,3.333333333,6.666666667,5,6.522592593,6.666666667,8.179989552,5.717400929,9.305623944,10,10,7.5,9.745249875,9.759807025
7.819413676,6.382320669,8.948409024,5.606111942,7.520196516,9.25,6.416666667,4,5.653703704,5,9.025902786,4.533929223,8.077708358,10,10,5,10,10
7.295394539,6.634142518,9.099685277,4.745102997,7.769724167,7.5,8.030902222,7,7.35037037,6.666666667,7.020988632,3.653392125,8.085369123,0,9.703617511,5,8.052343646,9.132022712
7.205590501,7.547693557,9.662441658,6.450502182,6.858782414,9.25,9.023809524,9.5,9.261111111,8.333333333,9.459102962,7.581303501,9.711426305,10,10,7.5,10,9.99607958
7.388872686,6.760854723,7.580700058,4.990165384,6.210112177,1.666666667,7.148935707,4,5.068148148,5,7.380155825,5.287818148,9.281413707,10,10,7.5,7.628602174,0
6.727730802,7.361044048,8.635584948,4.201226563,7.135893991,8,6.226151955,6.22466541667184,6.677222222,5,7.916322431,3.97967728,7.926825463,5,10,2.5,9.944042483,10
6.314050838,6.739296369,7.345320609,5.980598311,8.484856186,10,5.797619048,0.5,7.361111111,5,8.176446837,4.024116448,7.196007178,10,10,5,10,10
8.014936261,8.346437702,9.470722785,6.398926191,6.392998987,10,9.30952381,10,8.735185185,10,9.551688703,6.495442917,8.65506611,10,10,10,10,10
5.736985942,6.892919148,9.569162912,4.050679036,8.78321269,3.333333333,8.261904762,9,7.518518519,6.666666667,6.48568774,4.073774974,8.420912046,10,5.670610228,2.5,3.676812307,0
7.46011001,6.465755668,7.909614173,5.762699818,4.836531635,5.625,7.666666667,9.05133002044145,8.963888889,10,5.644185347,4.953361465,0,10,10,7.5,9.846718277,9.816061932
5.958429106,6.101857646,9.118856048,4.67597891,8.488425676,4.166666667,7.354166667,9.19190270785035,8.989444444,6.666666667,8.202872283,3.690212337,8.70861685,10,10,7.5,10,10
5.126018399,4.76377485,6.610824533,3.206338892,4.75,0.833333333,4.880952381,2.5,7.044074074,5,5.27726086,2.516339442,8.998449247,5,0,0,0,0
8.002407119,8.197829986,9.409066146,6.533776518,7.181097919,10,9.464285714,10,8.848148148,10,9.217806543,6.814692987,7.653419629,10,10,10,10,10
7.897112364,8.304784786,9.456262324,8.356142386,4.167885568,9.25,9.714285714,10,8.992962963,10,9.904131225,8.230305676,9.712393676,10,10,10,10,10
8.217119468,7.950308009,8.314453063,5.070281017,6.264343034,9.25,7.880952381,8,8.577777778,6.666666667,8.608715024,5.124722125,9.364619409,10,10,5,10,9.807628307
5.874577124,6.609125378,8.048098568,2.881012258,8.160662766,7.5,8.273809524,5.5,7.633333333,10,8.252875827,3.725265401,6.925294149,10,10,7.5,10,10
5.79185588,6.000480295,6.215068765,4.621099644,6.183082051,7.5,7.8125,7.69892217208566,8.608333333,8.333333333,8.768905416,4.931439853,9.306716248,10,10,7.5,10,10
8.653177422,7.506636023,7.013203575,5.758780853,6.798132187,4.25,6.833333333,4,4.522592593,5,8.606313831,5.431853975,9.155746692,10,10,10,9.98915042,9.993490252
6.714130436,6.817442842,6.990485785,3.626025957,4.939907278,5,7.869047619,7.5,8.105555556,8.333333333,5.14900995,4.015771616,5.638729609,5,6.851368267,2.5,4.88585876,7.137607515
8.097234921,8.383011055,9.653675092,6.59150468,5.865147075,10,9.44047619,10,8.568518519,10,9.875277508,7.086753702,9.625832523,10,10,9.15015842852455,10,10
6.368433212,5.951315043,7.736384048,3.280492271,5.165686275,0,6.039380178,5.5,6.216666667,8.333333333,5.818886343,3.912662345,6.023325695,5,10,5,10,10
8.141666677,8.362271681,9.590111811,6.472556637,7.556536783,5,9.357142857,9,8.218518519,6.666666667,9.222126237,6.605074204,9.333045378,10,10,10,10,10
7.117423102,7.522561872,8.150228799,4.22249613,7.375364642,10,7.420710752,8.5,7.644444444,10,6.409523132,3.81446557,3.403179445,0,10,7.5,9.976169852,9.984113234
6.92590218,7.438294791,7.793712279,4.24776688,6.429533795,10,7.369047619,6,6.364814815,8.333333333,8.685224302,4.492649184,8.722339573,10,10,5,10,10
7.14367723,6.858224062,9.041661857,5.648352256,8.227589886,9.25,8.238095238,8.5,8.959259259,10,8.84253677,5.334011588,7.527610311,5,10,10,10,10
7.346544153,8.137325364,8.40109458,4.826882108,4.976470588,9,7.958333333,8.677281786795,7.919444444,10,9.208752137,5.284249098,8.917504274,10,10,7.5,10,10
6.140230049,6.844371629,7.293196819,5.573495504,5.930140961,3.333333333,7.256572063,5,4.983333333,8.333333333,8.390437218,3.967915096,9.504644988,10,10,5,10,10
5.236491925,6.420200298,6.390738288,3.96561253,6.112901881,10,7.678571429,2.5,8.072222222,8.333333333,8.646255467,3.838184797,8.63827767,10,10,5,9.857197382,9.978579607
5.611587698,4.963862702,6.299205705,3.421483697,6.297058824,4.375,7.768457381,7,7.244444444,1.666666667,7.87671879,3.232420241,9.120672257,5,5.992647003,5,9.631069089,9.423704474
7.834528691,6.388636942,6.639547818,6.511178933,5.658979991,8,8.2,7,8.792592593,10,6.992669937,5.536170091,3.144676479,10,10,7.5,10,10
6.701858574,6.758458572,6.402422694,4.499389677,8.129503699,10,6.630952381,5,5.977777778,8.333333333,9.261933531,4.165570868,9.134488325,10,10,7.5,10,9.923228003
8.185986161,8.613167108,9.750208216,8.212318396,3.906668345,9.25,9.726190476,10,8.644444444,10,9.91813521,8.499683185,9.754405629,10,10,10,10,10
9.114961776,8.573080918,9.507911549,8.739500354,6.457208479,9.25,9.476190476,10,9.781481481,10,9.868614098,7.823437448,9.605842293,10,10,10,10,10
7.142372773,7.812122515,8.897685752,4.448091089,8.034558824,6.875,7.083333333,4,8.45,8.333333333,8.129039458,3.423302358,6.553785041,10,10,7.5,10,10
6.847945767,5.485204757,6.780420884,3.414027157,6.181132794,4.166666667,5.30952381,5.5,7.358148148,6.666666667,6.560966538,4.256511242,8.222386047,10,7.13524148,2.5,0,8.833993024
7.308339742,5.927646393,7.939313483,3.609768459,7.14113814,3.333333333,8.19047619,9,7.668518519,6.666666667,4.364765343,4.215167659,6.060660057,0,1.496567851,2.5,0.155373123,6.849572217
7.789072783,7.654512261,9.514230228,8.831207419,4.469397226,10,9.797619048,10,7.698148148,10,9.938459598,8.619200387,9.815378793,10,10,10,10,10
6.663988226,7.649773007,8.342304379,6.006032048,4.533714916,0,5.345238095,2.5,5.585185185,6.666666667,8.356922801,5.975490781,9.737435069,10,10,7.5,10,10
6.278867455,5.770772621,6.382514873,3.304005361,7.860701774,3.75,7.194370257,9,4.505925926,5,5.940587215,3.498042861,7.996414763,0,6.404065079,2.5,7.173239607,8.049429721
6.964047002,8.710061862,9.353353596,5.427962304,7.408817519,9.25,8.547619048,8.5,8.481481481,10,8.498456509,4.41777905,5.495369527,10,10,10,10,10
7.098834179,7.195671082,6.501551322,4.104531135,5.971504761,7.5,8.604166667,7.95595959959435,7.950555556,10,7.9539205,3.795296642,6.861761499,10,10,7.5,10,10
6.034346137,7.308081242,9.223884939,3.866205998,8.126530629,7.5,8.392857143,7.5,8.416666667,8.333333333,7.828477744,4.114067906,6.282639308,10,10,5,9.347302958,10
7.533933704,8.225183656,9.564613148,4.80139976,7.244341522,9.375,8.607142857,9,8.390740741,10,8.315704183,4.575434814,7.135451368,10,10,7.5,9.936258375,9.955380862
7.438627326,7.30806526,9.444142054,4.434837234,8.536762702,6.25,7.635921591,8,9.151851852,8.333333333,7.026530427,3.927142722,6.207886285,5,8.125506373,2.5,8.544973479,8.521378454
7.694513148,7.950735842,9.620805682,5.791093519,5.73835301,9.25,8.445354246,9,7.046296296,10,9.899996235,7.086418258,9.699988705,10,10,10,10,10
